company_id,worker_id,company_worker_id,industry_group,company_size,current_position,manager_authority,job_field,training_general,training_manager,training_job_related,training_other_field,ojt_participation,ojt_effect,offjt_participation,offjt_effect,training_days_group,training_sufficient,training_equal_opportunity,training_job_relevance,training_field_applicable,skill_level_entry,skill_level_current,has_job_certificate,work_autonomy,team_trust,free_opinion_to_supervisor,fair_evaluation_reward,work_content_satisfaction,wage_satisfaction,relationship_satisfaction,overall_job_satisfaction,turnover_intention,organizational_loyalty,fatigue,job_tension,regular_employee,union_member,regular_work_hours,overtime_hours,annual_income_10k_krw,monthly_income_10k_krw,gender,birth_year,marital_status,education_level,major_field
4029,438,4029438,1,1,6,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,8,5700,,1,1974,2,3,
4029,439,4029439,1,1,4,2,4,2,2,2,2,2,,2,,1,3,3,3,3,6,6,2,3,4,3,2,3,3,3,3,3,3,3,3,1,2,40,0,4200,,2,1970,2,5,1
4029,440,4029440,1,1,3,2,8,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,8,3800,,1,1984,2,5,3
4029,441,4029441,1,1,1,2,25,2,2,2,2,2,,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,40,0,2600,,1,1959,2,3,
4029,442,4029442,1,1,3,2,7,2,2,2,2,2,,2,,1,3,3,3,3,5,5,2,2,2,3,3,3,3,3,3,4,3,4,2,1,2,40,5,4000,,1,1982,1,3,
4029,443,4029443,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,2,4800,,1,1961,2,3,
4029,444,4029444,1,1,3,2,4,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,4,3,2,3,3,3,3,4,3,4,3,1,2,40,0,4000,,2,1985,2,5,1
4029,445,4029445,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,2,4,3,3,3,1,2,40,5,3330,,1,1978,3,3,
4029,446,4029446,1,1,2,2,25,2,2,2,2,2,,2,,1,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,40,5,4700,,1,1971,2,3,
4029,447,4029447,1,1,6,2,20,2,2,2,2,2,,2,,1,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,0,5300,,1,1973,2,4,8
4029,448,4029448,1,1,1,2,20,1,2,2,2,2,,1,3,2,3,3,3,3,4,4,2,4,4,4,4,4,3,4,3,4,3,3,3,1,2,40,7,4600,,1,1959,2,3,
4029,449,4029449,1,1,2,2,7,2,2,2,2,2,,2,,1,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,4,3,4,3,1,2,40,5,3100,,2,1990,1,5,1
4029,450,4029450,1,1,3,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,45,2,4800,,1,1961,2,3,
4041,1,404101,1,1,6,1,3,1,1,1,2,1,4,2,,2,3,3,3,3,1,5,1,4,4,3,2,5,4,4,4,2,4,2,3,1,2,52,0,6500,,1,1980,2,5,3
4041,2,404102,1,1,4,1,3,1,1,1,1,1,4,1,4,9,3,3,3,3,2,5,2,4,4,4,2,4,2,3,3,3,4,3,3,1,2,40,0,4700,,1,1983,2,3,
4041,3,404103,1,1,4,1,3,2,1,1,2,1,4,1,4,4,3,5,4,4,4,5,2,5,5,5,3,4,2,5,4,2,4,3,4,1,2,42,0.4,4500,,1,1986,1,5,2
4041,7,404107,1,1,4,1,16,1,1,1,1,1,4,1,4,2,3,4,4,3,5,7,2,5,4,4,4,4,3,4,4,4,5,5,4,1,2,40,0,4800,,1,1987,1,5,1
4041,8,404108,1,1,3,1,20,1,1,1,1,1,5,1,4,3,5,5,5,5,2,4,1,4,4,4,4,5,3,5,3,1,3,1,4,1,2,48,2,4340,,1,1993,1,5,3
4041,9,404109,1,1,4,1,8,1,2,1,1,1,4,2,,3,4,4,3,3,2,6,2,3,3,3,2,3,3,3,3,4,2,3,3,1,2,40,10,4800,,1,1986,1,5,3
4041,12,404112,1,1,4,1,11,1,1,1,1,1,4,1,4,3,4,3,3,3,2,6,1,4,4,4,3,4,4,4,4,4,3,4,3,1,2,40,0,5600,,1,1984,2,5,1
4041,13,404113,1,1,3,1,12,1,1,1,2,1,4,1,4,5,4,4,4,4,3,5,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2,48,2,4500,,1,1987,1,5,3
4041,102,4041102,1,1,4,1,7,1,1,1,2,1,4,1,4,3,4,3,3,3,2,5,2,4,4,3,2,3,3,4,3,3,3,2,1,1,2,40,10,4800,,1,1984,2,5,3
4041,302,4041302,1,1,1,1,16,1,2,1,1,1,4,1,2,2,3,3,4,4,2,3,2,4,4,4,3,4,2,4,4,2,4,3,3,1,2,52,4,,260,1,1989,2,4,3
4041,303,4041303,1,1,1,2,19,2,2,2,2,2,,2,,1,2,2,3,2,2,5,2,3,2,2,2,3,3,4,3,4,2,3,2,1,2,40,0,3100,,2,1991,2,2,
4041,304,4041304,1,1,8,2,16,1,1,1,1,1,3,1,3,2,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,5,3,3,3,1,2,40,1,3400,,1,1983,2,4,3
4041,305,4041305,1,1,1,2,20,1,2,1,2,1,2,1,2,3,5,5,5,5,3,3,2,1,1,3,3,3,1,3,3,5,1,1,1,1,2,40,10,3500,,1,2003,1,3,
4041,306,4041306,1,1,6,1,7,1,2,1,2,1,2,2,,2,3,2,3,3,3,6,2,3,3,3,2,3,3,4,3,3,2,3,3,1,2,40,5,6700,,1,1976,2,5,3
4041,307,4041307,1,1,5,1,9,1,2,2,2,2,,2,,1,4,4,4,4,3,3,1,4,4,4,4,4,4,5,4,2,4,3,3,1,2,40,10,,400,1,1979,2,4,3
4041,308,4041308,1,1,5,1,10,1,1,1,1,1,5,1,5,13,3,3,3,3,6,7,1,5,5,3,3,5,5,5,5,1,1,1,1,1,2,40,0,5800,,1,1978,2,5,3
4041,310,4041310,1,1,1,1,16,1,1,1,1,1,4,1,4,3,4,4,4,4,2,3,2,4,4,4,4,5,1,5,3,4,4,1,5,1,2,40,0,3200,,1,1997,1,3,
4041,311,4041311,1,1,5,1,16,1,1,1,1,1,4,1,4,2,4,3,4,4,3,6,1,4,4,4,4,4,3,5,4,4,4,3,4,1,2,40,12,5000,,1,1981,1,5,1
4041,313,4041313,1,1,6,1,9,1,1,1,1,1,2,1,4,2,3,4,4,4,6,7,2,4,4,4,3,3,3,3,3,4,3,2,2,1,2,40,0,6000,,1,1971,2,5,3
4041,314,4041314,1,1,8,1,20,1,1,1,2,1,3,1,2,2,4,4,4,4,1,5,2,4,5,4,3,4,4,4,3,2,3,4,4,1,2,40,10,4000,,2,1974,2,2,
4041,315,4041315,1,1,1,2,19,2,2,2,2,2,,2,,2,3,3,3,3,3,6,2,4,4,3,3,3,3,3,3,2,2,3,2,1,2,40,0,3100,,2,1992,2,3,
4041,316,4041316,1,1,1,2,3,1,2,2,2,2,,2,,2,3,4,3,4,3,3,1,4,5,5,3,5,4,4,4,3,4,2,2,1,2,40,0,3200,,1,1980,1,2,
4041,401,4041401,1,1,1,2,20,1,2,2,2,2,,1,4,2,3,3,3,4,1,1,2,3,3,4,3,3,4,4,3,2,3,3,3,1,2,40,0,3500,,2,1968,2,3,
4041,402,4041402,1,1,1,2,20,1,2,1,2,1,5,1,1,2,4,3,2,2,1,1,2,4,4,4,4,4,3,4,3,4,1,3,3,1,2,40,10,3400,,2,1970,2,4,8
4041,403,4041403,1,1,1,2,20,2,2,2,2,2,,2,,1,5,5,5,5,3,5,2,3,3,3,3,3,2,4,3,3,3,3,3,1,2,40,5,3000,,2,1969,2,3,
4041,404,4041404,1,1,1,2,20,2,2,2,2,2,,2,,1,1,1,1,1,3,3,2,4,3,2,2,1,1,1,1,1,1,1,1,1,2,40,5,3000,,1,1998,1,3,
4041,405,4041405,1,1,1,2,20,1,2,1,2,1,3,1,1,2,3,3,3,3,1,1,2,2,3,3,3,4,4,4,4,3,3,4,3,1,2,40,0,3200,,2,,2,3,
4041,406,4041406,1,1,1,1,11,1,1,2,2,2,,1,4,2,4,4,4,5,2,5,2,3,4,4,4,4,3,4,4,4,4,3,4,1,2,40,4,2120,,2,1995,1,4,1
4041,407,4041407,1,1,1,2,20,1,2,2,2,2,,2,,1,3,3,3,3,1,1,2,4,3,3,3,4,4,4,4,2,3,3,3,1,2,40,0,,270,1,1975,1,3,
4041,408,4041408,1,1,1,2,20,1,2,1,2,1,3,1,1,2,3,3,3,3,1,1,2,3,3,3,3,4,3,3,3,3,3,3,3,1,2,40,10,,270,2,1983,2,3,
4041,409,4041409,1,1,1,2,20,1,2,1,2,1,3,1,2,2,4,4,4,4,1,1,2,4,4,4,3,4,4,5,4,3,1,3,3,1,2,40,10,3200,,2,1969,2,3,
4041,410,4041410,1,1,1,2,20,1,2,1,2,1,3,2,,4,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,5,3100,,2,1972,2,2,
4041,411,4041411,1,1,1,2,20,1,2,1,2,1,5,2,,3,4,4,4,4,3,5,2,4,4,4,4,4,4,4,3,4,4,4,4,1,2,40,0,2800,,2,1973,2,3,
4041,412,4041412,1,1,1,2,8,1,2,1,2,1,5,2,,4,4,4,4,4,2,2,1,5,5,5,5,5,5,5,5,1,4,1,2,1,2,40,5,,200,1,2004,1,3,
4041,413,4041413,1,1,1,1,11,1,2,2,2,2,,1,4,2,3,3,3,3,2,3,1,4,3,4,3,3,2,4,3,4,3,4,3,1,2,40,0,,280,2,1990,2,5,2
4041,414,4041414,1,1,3,1,9,1,2,1,2,1,3,2,,1,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,4,3,4,4,1,2,40,12,,350,1,1992,2,4,3
4041,415,4041415,1,1,3,1,16,1,2,2,2,2,,2,,1,4,4,4,4,4,5,2,4,4,4,3,2,3,3,2,4,3,3,3,1,2,40,0,,350,2,1987,2,5,2
4041,416,4041416,1,1,5,1,3,1,1,1,1,1,2,1,2,3,4,4,4,4,4,6,2,4,4,4,4,4,4,4,3,3,4,3,3,1,1,40,0,5000,,1,1978,2,5,1
4043,4,404304,1,1,4,2,11,1,1,1,1,1,2,1,3,3,4,4,3,3,3,5,1,3,4,4,2,4,4,3,4,3,3,4,4,1,2,40,0,5200,,1,1983,2,5,2
4043,5,404305,1,1,2,2,25,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,4,3200,,2,1988,1,5,5
4052,401,4052401,1,1,2,1,25,1,1,1,1,1,2,1,2,2,3,3,3,3,7,7,1,5,5,1,1,2,1,5,2,5,1,5,5,1,2,48,2,,353,2,1969,2,3,
4052,402,4052402,1,1,3,1,25,1,1,2,2,2,,1,3,1,2,2,2,2,1,7,1,2,4,3,4,4,4,4,4,2,3,3,4,1,1,40,18,4600,,2,1969,3,4,3
4052,403,4052403,1,1,5,1,12,1,1,2,2,2,,2,,2,3,2,3,3,4,7,2,3,3,4,3,4,4,5,4,1,4,2,2,1,2,40,2,4500,,2,1966,2,3,
4052,404,4052404,1,1,1,2,12,1,2,1,2,1,4,1,4,2,5,5,4,4,2,3,1,5,5,4,4,3,3,4,3,3,3,2,2,1,2,40,0,,270,2,1994,2,5,2
4052,405,4052405,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,2,2,3,3,3,3,2,3,3,3,1,1,40,18,4000,,2,1968,2,3,
4052,406,4052406,1,1,1,2,20,1,1,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4500,,2,1966,2,2,
4052,407,4052407,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,2,3,3,3,1,1,40,18,,300,2,1981,2,4,2
4052,408,4052408,1,1,1,2,11,2,2,2,2,2,,2,,1,5,5,4,4,2,3,2,4,4,4,4,5,5,5,5,3,3,2,1,1,2,40,5,,220,2,1999,1,5,1
4052,409,4052409,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4000,,2,1964,3,2,
4052,410,4052410,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,3,3,2,4,4,4,4,3,3,3,3,3,3,3,3,1,1,40,18,4600,,1,1984,1,3,
4052,411,4052411,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4500,,1,1991,3,3,
4052,412,4052412,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4000,,2,1973,3,2,
4052,413,4052413,1,1,1,1,9,2,2,2,2,2,,2,,2,3,3,3,4,2,3,2,2,4,4,3,4,3,4,3,4,3,3,3,1,2,40,10,,270,1,1991,1,5,3
4052,414,4052414,1,1,2,1,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,5000,,2,1964,2,3,
4052,415,4052415,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4000,,2,1974,2,3,
4052,416,4052416,1,1,1,2,19,1,2,1,2,1,3,1,3,2,3,3,3,3,2,3,2,3,3,1,2,2,3,2,2,4,2,2,2,1,2,40,10,,250,2,1998,1,5,4
4052,417,4052417,1,1,2,1,20,2,2,2,2,2,,2,,1,1,1,1,1,1,5,1,5,2,1,1,1,1,4,3,4,1,2,1,1,2,40,10,6000,,1,1992,1,5,4
4052,418,4052418,1,1,1,1,20,1,1,1,2,1,3,1,3,1,3,3,1,2,1,2,2,3,4,1,1,4,3,4,3,4,1,3,3,1,2,40,18,,360,1,1991,1,5,1
4052,419,4052419,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,2,3,3,3,1,1,40,18,4000,,2,1965,2,3,
4052,420,4052420,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,2,3,3,3,2,3,3,3,1,1,40,18,4100,,2,1967,2,3,
4052,421,4052421,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,,280,2,1978,2,2,
4052,422,4052422,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,2,3,3,3,1,1,40,18,4500,,2,1974,3,3,
4052,423,4052423,1,1,2,1,20,1,1,2,2,2,,1,2,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4000,,2,1971,2,2,
4052,424,4052424,1,1,1,2,20,1,1,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,40,18,4100,,2,1964,2,3,
4052,425,4052425,1,1,1,2,19,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,4,4,4,4,4,4,4,3,3,3,3,3,1,2,40,4,,260,2,2000,1,5,4
4052,426,4052426,1,1,8,1,20,1,1,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4000,,2,1965,2,2,
4052,427,4052427,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,,280,2,1981,2,4,2
4052,428,4052428,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,2,3,3,3,1,1,40,18,,280,2,1974,2,2,
4052,429,4052429,1,1,2,1,9,1,1,2,2,2,,2,,1,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,40,18,4700,,2,1967,2,2,
4052,430,4052430,1,1,4,2,9,1,1,1,1,1,4,1,5,4,3,2,3,3,2,5,1,3,1,2,1,2,2,1,2,4,3,4,2,1,2,40,4,4200,,1,1986,2,5,4
4061,301,4061301,1,1,1,2,11,1,2,1,1,1,4,1,3,2,4,4,4,3,5,5,1,4,4,3,3,4,4,4,4,3,3,3,3,1,2,40,5,3600,,1,1996,1,5,2
4061,401,4061401,1,1,3,1,20,1,1,2,2,2,,2,,1,3,3,3,3,2,6,2,3,4,3,3,3,3,4,3,4,3,5,2,1,2,40,12,4800,,1,1998,1,5,3
4061,402,4061402,1,1,1,2,8,1,2,1,2,1,2,2,,1,3,3,4,3,2,3,2,4,4,4,3,2,2,2,3,4,3,4,4,1,2,45,10,,250,2,2001,1,3,
4061,403,4061403,1,1,2,2,20,1,2,1,2,1,3,2,,1,5,5,4,4,1,3,2,3,4,2,2,2,1,4,2,5,1,5,5,1,2,52,0,,240,1,1999,1,3,
4061,404,4061404,1,1,4,1,8,2,1,2,2,2,,2,,1,1,3,1,1,1,6,2,4,3,1,1,4,1,4,4,5,1,2,3,1,2,40,5,4300,,1,1981,2,5,1
4061,405,4061405,1,1,1,2,20,1,1,1,2,1,3,1,3,5,3,3,3,3,1,3,2,2,2,2,2,2,2,3,2,4,2,5,2,1,1,40,1,2500,,1,2002,1,3,
4061,406,4061406,1,1,3,2,20,1,2,2,2,2,,2,,1,4,4,3,4,2,6,2,4,4,3,4,4,2,4,4,3,4,4,4,1,2,48,10,4500,,1,1989,2,4,3
4061,407,4061407,1,1,3,1,2,1,1,1,2,1,4,1,4,5,3,3,3,3,4,5,1,4,4,4,4,4,3,5,4,4,3,3,2,1,2,40,0,3300,,2,1997,2,5,1
4061,408,4061408,1,1,1,2,8,1,2,1,1,1,4,1,4,3,2,2,3,3,1,4,2,4,4,3,2,3,1,5,2,4,3,5,4,1,2,40,16,2800,,1,1996,1,3,
4061,409,4061409,1,1,1,2,20,1,2,1,2,1,4,1,3,2,2,3,3,2,2,7,1,4,3,3,1,4,1,5,4,5,1,5,4,1,1,48,10,4000,,1,1999,1,3,
4061,410,4061410,1,1,4,2,8,1,1,1,1,1,4,1,4,13,4,3,4,5,1,6,2,4,4,5,2,5,2,5,4,3,4,4,4,1,2,48,10,4000,,1,1982,2,5,3
4061,411,4061411,1,1,3,2,8,1,2,1,1,1,3,1,3,2,3,3,3,3,1,3,1,4,3,2,3,4,2,4,4,4,3,3,2,1,1,42,4,3800,,1,1986,1,5,1
4061,412,4061412,1,1,1,2,20,2,2,1,2,1,2,2,,1,3,3,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,42,0,,200,2,1984,2,3,
4061,413,4061413,1,1,2,2,10,1,1,1,1,1,3,1,3,5,3,3,3,3,5,5,1,4,4,3,3,3,2,3,3,3,3,4,4,1,1,40,0,,230,2,1990,1,5,4
4061,414,4061414,1,1,2,2,20,2,2,2,2,2,,2,,1,3,4,4,4,3,3,2,4,4,4,4,4,2,4,3,3,3,2,4,1,2,40,12,,280,1,1995,2,3,
4061,415,4061415,1,1,1,2,20,2,2,2,2,2,,2,,1,1,1,3,2,1,5,2,4,4,1,1,1,1,4,2,5,1,4,3,1,1,40,12,3800,,1,1996,1,2,
4061,416,4061416,1,1,3,2,20,1,2,2,1,2,,2,,1,2,3,3,2,1,4,1,4,2,3,1,4,3,2,4,4,1,3,3,1,2,40,15,5000,,1,1980,2,4,1
4068,4,406804,1,1,3,1,7,1,2,2,2,2,,2,,1,2,2,2,2,1,3,2,2,2,3,1,1,1,1,2,2,2,4,4,1,2,40,12,4100,,1,1991,1,5,1
4068,9,406809,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,3,3,3,2,2,3,3,1,3,3,3,3,1,2,40,12,5100,,1,1985,2,3,
4068,103,4068103,1,1,1,2,20,1,2,1,1,1,2,2,,2,3,2,2,3,1,2,2,3,2,3,2,3,3,3,3,4,3,4,4,1,2,40,10,5000,,1,1981,1,3,
4068,104,4068104,1,1,1,2,20,2,2,2,2,2,,2,,2,2,2,3,3,1,3,2,3,3,3,2,3,3,3,2,3,3,3,3,1,2,40,12,7100,,1,1981,2,3,
4068,106,4068106,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,1,2,3,3,3,3,3,3,3,1,3,3,3,3,1,2,40,12,5400,,1,1988,2,3,
4068,109,4068109,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,4,2,3,3,3,3,3,3,3,1,3,3,3,3,1,2,40,12,7000,,1,1974,2,3,
4068,304,4068304,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,12,6900,,1,1977,2,3,
4068,305,4068305,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,3,2,3,3,3,3,2,2,2,2,2,3,3,3,1,2,40,12,6400,,1,1985,1,3,
4068,306,4068306,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,3,2,3,2,3,2,2,2,3,2,3,2,2,3,1,2,40,10,6200,,1,1968,2,3,
4068,311,4068311,1,1,2,2,7,2,2,1,2,1,2,2,,2,3,3,2,3,1,3,2,2,2,3,2,3,3,3,1,2,3,4,4,1,2,40,12,5400,,1,1984,2,4,3
4068,312,4068312,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,1,2,3,2,3,3,3,3,3,2,3,2,3,3,1,2,40,12,6800,,1,1980,2,3,
4068,401,4068401,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,3,3,3,3,3,3,3,1,3,2,3,2,1,2,40,12,4900,,1,1989,2,3,
4068,402,4068402,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,5,2,3,3,3,2,3,3,3,2,3,2,2,3,1,2,40,12,7400,,1,1975,2,3,
4068,403,4068403,1,1,1,2,20,2,2,2,2,2,,2,,2,2,2,3,2,1,4,2,2,2,2,3,2,2,2,3,2,2,3,3,1,2,40,10,6900,,1,1969,2,3,
4068,404,4068404,1,1,2,2,20,2,2,2,2,2,,2,,2,2,2,2,3,1,4,2,3,3,2,2,3,2,3,3,3,3,3,3,1,2,40,12,7200,,1,1979,2,3,
4068,405,4068405,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,2,1,4,2,3,3,3,3,3,3,3,3,3,2,3,3,1,2,40,12,7200,,1,1973,2,3,
4068,406,4068406,1,1,1,2,20,1,2,1,2,1,2,2,,2,3,3,2,2,1,1,2,2,2,3,3,3,3,2,3,3,2,3,3,1,2,40,5,3900,,1,1990,1,3,
4068,407,4068407,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,5,2,3,3,3,3,3,3,2,3,3,2,3,3,1,2,40,12,7500,,1,1980,2,3,
4068,408,4068408,1,1,1,2,20,1,2,1,2,1,2,2,,2,2,3,3,3,1,1,2,4,3,3,2,2,2,3,3,2,3,3,4,1,2,40,12,4600,,1,1993,1,3,
4068,409,4068409,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,2,1,2,2,3,3,3,2,3,3,2,3,3,2,2,3,1,2,40,12,5400,,1,1991,2,3,
4068,410,4068410,1,1,1,2,20,2,2,1,2,1,2,2,,2,3,3,2,2,1,1,2,2,2,2,2,3,3,2,4,3,2,3,3,1,2,40,10,4500,,1,1982,2,3,
4068,411,4068411,1,1,2,2,9,2,2,2,2,2,,2,,2,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,40,5,3500,,1,1971,1,5,3
4068,412,4068412,1,1,1,2,20,2,2,2,2,2,,2,,1,3,3,2,3,1,1,2,3,3,3,2,3,3,3,1,3,3,3,3,1,2,40,5,4200,,1,1975,3,3,
4068,413,4068413,1,1,4,2,18,1,2,2,2,2,,2,,4,3,3,3,3,1,3,2,2,3,3,2,3,3,3,2,3,3,3,3,1,2,40,12,6000,,1,1984,2,6,4
4068,414,4068414,1,1,1,2,12,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,3,3,3,3,3,3,3,1,5,1,5,1,1,2,40,0,3300,,1,1995,1,5,1
4068,415,4068415,1,1,1,2,20,2,2,2,2,2,,2,,2,3,2,2,3,1,1,2,3,3,2,3,3,2,3,1,3,3,3,3,1,2,40,10,4400,,1,1993,1,3,
4068,416,4068416,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,2,2,1,1,2,3,3,3,2,3,3,3,3,3,2,2,3,1,2,40,10,6400,,1,1976,2,3,
4068,417,4068417,1,1,1,1,19,1,2,1,2,1,3,2,,3,2,2,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,3,1,2,40,0,4900,,1,1991,1,3,
4068,418,4068418,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,4,1,3,2,3,3,3,3,3,3,3,1,3,2,3,3,1,2,40,12,6500,,1,1979,2,3,
4068,419,4068419,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,3,3,3,2,3,3,3,5,3,3,2,2,1,2,40,12,4200,,1,1993,1,3,
4068,420,4068420,1,1,1,2,20,2,2,2,2,2,,2,,2,3,3,3,3,1,1,2,3,3,3,2,3,3,3,1,3,3,3,2,1,2,40,10,5000,,1,1986,2,3,
7001,401,7001401,3,1,1,2,1,1,1,1,2,1,3,2,,2,3,4,3,3,3,3,1,4,4,3,3,3,3,3,3,3,2,3,2,1,2,40,2,,290,1,1997,1,2,
7001,402,7001402,3,1,4,2,3,1,2,1,2,1,3,2,,2,2,3,3,3,3,3,2,4,2,3,4,3,3,3,3,3,2,2,2,1,2,40,3,4300,,1,1987,2,5,2
7001,403,7001403,3,1,1,2,10,1,1,1,2,1,4,2,,3,3,4,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,1,2,40,1,,300,1,1972,2,5,1
7001,404,7001404,3,1,1,2,6,1,2,1,2,1,3,2,,2,3,3,3,3,2,2,2,4,3,3,2,3,3,3,3,4,2,3,4,1,2,40,4,3000,,1,1994,1,4,3
7001,405,7001405,3,1,1,2,6,1,2,1,2,1,3,2,,2,3,4,3,3,3,3,2,3,4,4,3,3,4,3,3,3,3,3,3,1,2,40,2,3500,,1,1999,1,2,
7001,406,7001406,3,1,1,2,1,1,1,2,1,2,,2,,1,3,3,4,3,1,1,2,4,3,3,3,4,3,4,3,3,4,2,3,1,2,40,0,3500,,2,2000,1,5,3
7001,407,7001407,3,1,3,2,1,1,2,1,2,1,3,2,,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,3,3,4,3,3,1,2,40,4,4200,,1,1989,1,5,1
7001,408,7001408,3,1,1,2,6,1,2,1,2,1,3,2,,2,2,3,3,4,3,3,1,4,3,4,3,3,3,2,3,2,3,2,2,1,2,40,4,3500,,1,1989,1,4,3
7001,409,7001409,3,1,3,2,25,1,1,1,1,1,3,1,3,3,3,3,4,3,3,3,2,4,4,3,3,3,3,4,3,3,4,3,3,1,2,40,0,,310,1,1999,1,4,3
7001,410,7001410,3,1,1,2,1,1,2,1,2,1,3,2,,2,3,3,3,3,3,3,2,4,4,2,3,3,3,4,3,3,4,3,3,1,2,40,2,,350,1,1988,1,5,3
7001,411,7001411,3,1,4,2,10,2,2,2,2,2,,2,,1,3,3,3,3,2,3,2,4,4,4,3,3,3,4,3,3,3,3,3,1,2,40,2,,400,1,1987,1,5,2
